no;dyads;dY;dX;dyad1;dyad2
3054;38-95;1.87654578;1.530027494;38;95
3055;38-96;3.60492486;0.923560493;38;96
3056;38-97;0.506033133;0.282879026;38;97
3057;38-98;1.991879716;0.521159683;38;98
3058;38-99;0.153219686;0.703927298;38;99
3059;38-100;-1.18014886;0.034287639;38;100
3060;39-40;0.753741855;1.251315521;39;40
3061;39-41;4.914295988;1.249820852;39;41
3062;39-42;0.836313466;0.356632658;39;42
3063;39-43;1.887045791;0.35342123;39;43
3064;39-44;-0.534855228;0.009954881;39;44
3065;39-45;0.866448595;0.209833199;39;45
3066;39-46;0.963308058;0.812595661;39;46
3067;39-47;0.177980843;0.240788385;39;47
3068;39-48;1.779841633;0.45869394;39;48
3069;39-49;1.51526952;0.440047959;39;49
3070;39-50;1.733308669;1.727524967;39;50
3071;39-51;0.092047726;0.760940055;39;51
3072;39-52;4.621497831;2.968964634;39;52
3073;39-53;2.459437885;0.919205571;39;53
3074;39-54;2.438385116;0.970459188;39;54
3075;39-55;3.403949714;2.005247873;39;55
3076;39-56;4.791376433;0.333620325;39;56
3077;39-57;1.512723391;0.375505702;39;57
3078;39-58;1.785336718;0.370411051;39;58
3079;39-59;3.400159828;0.045884131;39;59
3080;39-60;2.728962686;0.705881583;39;60
3081;39-61;4.436524859;2.589485302;39;61
3082;39-62;1.707857277;0.046632714;39;62
3083;39-63;2.457102235;1.12162767;39;63
3084;39-64;1.870160289;0.093042695;39;64
3085;39-65;1.102583325;0.365647992;39;65
3086;39-66;2.865452602;0.235594321;39;66
3087;39-67;3.2279134;0.790921694;39;67
3088;39-68;1.345210833;0.859268679;39;68
3089;39-69;1.378635311;0.622347546;39;69
3090;39-70;2.655999558;0.563800601;39;70
3091;39-71;2.795513317;0.092768066;39;71
3092;39-72;-1.103036601;0.687701216;39;72
3093;39-73;1.278884012;1.507074822;39;73
3094;39-74;1.354054851;0.748523374;39;74
3095;39-75;-1.065561679;1.178871589;39;75
3096;39-76;1.16003958;0.340301796;39;76
3097;39-77;4.157997051;0.292504285;39;77
3098;39-78;1.552677872;0.258745436;39;78
3099;39-79;2.555047358;0.434848555;39;79
3100;39-80;1.586608825;0.639097926;39;80
3101;39-81;0.668360853;0.22418917;39;81
3102;39-82;1.570115176;2.219263927;39;82
3103;39-83;2.386059307;1.101003685;39;83
3104;39-84;2.861106952;1.822542266;39;84
3105;39-85;1.075311092;0.354663094;39;85
3106;39-86;0.191153321;0.423062921;39;86
3107;39-87;1.649918675;1.14767533;39;87
3108;39-88;4.206659928;2.28251678;39;88
3109;39-89;0.296194624;0.772594077;39;89
3110;39-90;3.064540764;0.771832739;39;90
3111;39-91;2.866759807;1.219373233;39;91
3112;39-92;3.965928897;2.371254717;39;92
3113;39-93;1.612687438;0.018066278;39;93
3114;39-94;1.055344751;0.488126829;39;94
3115;39-95;1.546152126;1.375004041;39;95
3116;39-96;4.498512903;0.76853704;39;96
3117;39-97;-0.087681078;0.127855573;39;97
3118;39-98;2.133724037;0.36613623;39;98
3119;39-99;2.584860935;0.858950751;39;99
3120;39-100;2.171370068;0.120735814;39;100
3121;40-41;1.77580544;0.00149467;40;41
3122;40-42;0.583371957;1.60794818;40;42
3123;40-43;2.160137921;1.604736751;40;43
3124;40-44;1.304690014;1.24136064;40;44
3125;40-45;0.062079434;1.46114872;40;45
3126;40-46;0.56887087;2.063911183;40;46
3127;40-47;1.164855032;1.010527137;40;47
3128;40-48;2.890361248;1.710009462;40;48
3129;40-49;3.396633345;1.69136348;40;49
3130;40-50;1.091054485;2.978840489;40;50
3131;40-51;0.116921126;2.012255576;40;51
3132;40-52;5.695123103;4.220280155;40;52
3133;40-53;1.164071856;2.170521092;40;53
3134;40-54;-1.715164427;0.280856333;40;54
3135;40-55;-0.195684206;0.753932351;40;55
3136;40-56;1.003071877;1.584935847;40;56
3137;40-57;1.5299583;0.875809819;40;57
3138;40-58;0.773675376;0.880904471;40;58
3139;40-59;1.282228637;1.20543139;40;59
3140;40-60;1.876327738;1.957197104;40;60
3141;40-61;3.572031858;3.840800823;40;61
3142;40-62;0.998814918;1.204682807;40;62
3143;40-63;-1.619590641;0.129687852;40;63
3144;40-64;0.680053943;1.344358216;40;64
3145;40-65;1.273378679;0.885667529;40;65
3146;40-66;0.980832907;1.486909843;40;66
3147;40-67;2.361882169;2.042237215;40;67
3148;40-68;0.733317395;0.392046843;40;68
3149;40-69;-0.335768511;0.628967975;40;69
3150;40-70;-0.303758216;0.68751492;40;70
3151;40-71;2.610799126;1.158547455;40;71
3152;40-72;0.413804821;1.939016738;40;72
3153;40-73;1.828469586;2.758390343;40;73
3154;40-74;-0.02128555;0.502792147;40;74
3155;40-75;-1.635492102;2.430187111;40;75
3156;40-76;-0.050315065;0.911013725;40;76
3157;40-77;1.8636277;0.958811237;40;77
3158;40-78;2.027155468;1.510060957;40;78
3159;40-79;1.174226209;1.686164076;40;79
3160;40-80;1.220338308;1.890413448;40;80
3161;40-81;0.503740448;1.475504691;40;81
3162;40-82;-0.950416904;0.967948406;40;82
3163;40-83;-0.727499551;0.150311837;40;83
3164;40-84;0.61268636;0.571226744;40;84
3165;40-85;2.506135215;1.605978616;40;85
3166;40-86;0.070683953;0.8282526;40;86
3167;40-87;0.498975217;2.398990851;40;87
3168;40-88;3.175986575;3.533832301;40;88
3169;40-89;0.914784926;2.023909598;40;89
3170;40-90;2.515322023;0.479482782;40;90
3171;40-91;-0.179749728;0.031942288;40;91
3172;40-92;3.667860353;3.622570239;40;92
3173;40-93;0.570930574;1.269381799;40;93
3174;40-94;-0.499535392;0.763188692;40;94
3175;40-95;4.720262079;2.626319563;40;95
3176;40-96;2.037680602;2.019852562;40;96
3177;40-97;0.773765246;1.379171094;40;97
3178;40-98;2.974729759;1.617451752;40;98
3179;40-99;-0.118275539;0.392364771;40;99
3180;40-100;0.011814227;1.130579708;40;100
3181;41-42;2.319836171;1.60645351;41;42
3182;41-43;3.309947335;1.603242081;41;43
3183;41-44;2.844243259;1.23986597;41;44
3184;41-45;0.476728393;1.45965405;41;45
3185;41-46;0.883534529;2.062416513;41;46
3186;41-47;3.636450675;1.009032467;41;47
3187;41-48;3.357403633;1.708514792;41;48
3188;41-49;4.372324289;1.68986881;41;49
3189;41-50;2.136238828;2.977345819;41;50
3190;41-51;2.760112586;2.010760906;41;51
3191;41-52;6.982358249;4.218785485;41;52
3192;41-53;3.457649338;2.169026423;41;53
3193;41-54;1.512316387;0.279361664;41;54
3194;41-55;3.125425497;0.755427021;41;55
3195;41-56;4.476510294;1.583441177;41;56
3196;41-57;2.017539601;0.87431515;41;57
3197;41-58;0.107373528;0.879409801;41;58
3198;41-59;2.82758806;1.203936721;41;59
3199;41-60;3.193281753;1.955702435;41;60
3200;41-61;4.356541754;3.839306153;41;61
3201;41-62;2.928408035;1.203188137;41;62
3202;41-63;-1.105504799;0.128193182;41;63
3203;41-64;2.497507766;1.342863546;41;64
3204;41-65;3.294641421;0.884172859;41;65
3205;41-66;2.963670029;1.485415173;41;66
3206;41-67;1.832585942;2.040742545;41;67
3207;41-68;0.965934987;0.390552173;41;68
3208;41-69;1.528738318;0.627473305;41;69
3209;41-70;0.584576092;0.68602025;41;70
3210;41-71;2.781099705;1.157052786;41;71
3211;41-72;1.677308441;1.937522068;41;72
3212;41-73;3.633813139;2.756895673;41;73
3213;41-74;0.660872492;0.501297477;41;74
3214;41-75;1.663648443;2.428692441;41;75
3215;41-76;2.055831729;0.909519056;41;76
3216;41-77;5.051977039;0.957316567;41;77
3217;41-78;3.952964846;1.508566287;41;78
3218;41-79;3.011001863;1.684669407;41;79
3219;41-80;2.755090221;1.888918778;41;80
3220;41-81;2.693869981;1.474010021;41;81
3221;41-82;-0.876450362;0.969443075;41;82
3222;41-83;2.273115201;0.148817167;41;83
3223;41-84;0.384134687;0.572721414;41;84
3224;41-85;4.803736563;1.604483946;41;85
3225;41-86;1.936491838;0.82675793;41;86
3226;41-87;2.786921286;2.397496181;41;87
3227;41-88;3.607429717;3.532337632;41;88
3228;41-89;3.569269789;2.022414928;41;89
3229;41-90;1.128468459;0.477988113;41;90
3230;41-91;0.330795455;0.030447619;41;91
3231;41-92;4.701796528;3.621075569;41;92
3232;41-93;3.101463253;1.267887129;41;93
3233;41-94;1.468439844;0.761694022;41;94
3234;41-95;3.411428649;2.624824893;41;95
3235;41-96;3.631945862;2.018357892;41;96
3236;41-97;0.878589511;1.377676424;41;97
3237;41-98;2.58276956;1.615957082;41;98
3238;41-99;3.104343853;0.390870101;41;99
3239;41-100;-0.101062467;1.129085038;41;100
3240;42-43;0.748832096;0.003211429;42;43
3241;42-44;-0.445284489;0.36658754;42;44
3242;42-45;0.137171064;0.14679946;42;45
3243;42-46;-1.254885491;0.455963003;42;46
3244;42-47;0.610726594;0.597421043;42;47
3245;42-48;-0.910352405;0.102061282;42;48
3246;42-49;0.456003815;0.083415301;42;49
3247;42-50;0.888243553;1.370892309;42;50
3248;42-51;-0.528389236;0.404307396;42;51
3249;42-52;3.650795528;2.612331975;42;52
3250;42-53;-0.752360593;0.562572913;42;53
3251;42-54;1.22244984;1.327091846;42;54
3252;42-55;3.180558096;2.361880531;42;55
3253;42-56;1.187072478;0.023012333;42;56
3254;42-57;-0.566310304;0.73213836;42;57
3255;42-58;0.221522676;0.727043709;42;58
3256;42-59;1.246402551;0.402516789;42;59
3257;42-60;-0.34382111;0.349248925;42;60
3258;42-61;2.174691963;2.232852643;42;61
3259;42-62;-1.516655944;0.403265373;42;62
3260;42-63;0.961009681;1.478260328;42;63
3261;42-64;-0.897419327;0.263589964;42;64
3262;42-65;-0.251147006;0.722280651;42;65
3263;42-66;1.667894749;0.121038337;42;66
3264;42-67;-1.196149001;0.434289035;42;67
3265;42-68;0.910444236;1.215901337;42;68
3266;42-69;-0.157991086;0.978980205;42;69
3267;42-70;0.882548578;0.92043326;42;70
3268;42-71;-1.854776573;0.449400724;42;71
3269;42-72;-1.5657633;0.331068558;42;72
3270;42-73;-1.172318554;1.150442163;42;73
3271;42-74;0.407124403;1.105156033;42;74
3272;42-75;-0.977634684;0.822238931;42;75
3273;42-76;-0.252418245;0.696934454;42;76
3274;42-77;1.974268997;0.649136943;42;77
3275;42-78;-0.548889369;0.097887223;42;78
3276;42-79;0.964454243;0.078215897;42;79
3277;42-80;-0.895448151;0.282465268;42;80
3278;42-81;-0.426173255;0.132443489;42;81
3279;42-82;0.209987848;2.575896585;42;82
3280;42-83;2.037842412;1.457636343;42;83
3281;42-84;0.333285615;2.179174924;42;84
3282;42-85;1.305141512;0.001969564;42;85
3283;42-86;-2.659426331;0.77969558;42;86
3284;42-87;-0.281395329;0.791042671;42;87
3285;42-88;0.357441256;1.925884122;42;88
3286;42-89;-1.30892711;0.415961418;42;89
3287;42-90;2.676351132;1.128465397;42;90
3288;42-91;1.692547962;1.576005891;42;91
3289;42-92;0.984106101;2.014622059;42;92
3290;42-93;2.212838046;0.338566381;42;93
3291;42-94;-1.024938683;0.844759488;42;94
3292;42-95;-0.257199704;1.018371383;42;95
3293;42-96;0.893492152;0.411904382;42;96
3294;42-97;-2.07393644;0.228777086;42;97
3295;42-98;-0.830910303;0.009503572;42;98
3296;42-99;0.436001853;1.215583409;42;99
3297;42-100;-1.632533466;0.477368472;42;100
3298;43-44;0.809299121;0.363376111;43;44
3299;43-45;0.89534191;0.143588031;43;45
3300;43-46;-0.300725827;0.459174432;43;46
3301;43-47;1.827395325;0.594209615;43;47
3302;43-48;0.721631213;0.105272711;43;48
3303;43-49;1.654676034;0.086626729;43;49
3304;43-50;1.345837426;1.374103738;43;50
3305;43-51;1.670229675;0.407518825;43;51
3306;43-52;2.2486295;2.615543404;43;52
3307;43-53;-0.848844289;0.565784341;43;53
3308;43-54;2.186287125;1.323880418;43;54
3309;43-55;4.999325595;2.358669103;43;55
3310;43-56;0.309064812;0.019800904;43;56
3311;43-57;0.908946706;0.728926932;43;57
3312;43-58;1.822963975;0.72383228;43;58
3313;43-59;3.33052893;0.399305361;43;59
3314;43-60;1.115353853;0.352460353;43;60
3315;43-61;3.796785194;2.236064072;43;61
3316;43-62;0.648566117;0.400053944;43;62
3317;43-63;1.50814601;1.475048899;43;63
3318;43-64;1.376967716;0.260378535;43;64
3319;43-65;0.303396979;0.719069222;43;65
3320;43-66;1.424581246;0.117826909;43;66
3321;43-67;2.028648781;0.437500464;43;67
3322;43-68;0.821999857;1.212689908;43;68
3323;43-69;1.225046835;0.975768776;43;69
3324;43-70;2.512678718;0.917221831;43;70
3325;43-71;1.640902;0.446189296;43;71
3326;43-72;0.036363916;0.334279987;43;72
3327;43-73;1.640903537;1.153653592;43;73
3328;43-74;2.948706574;1.101944604;43;74
3329;43-75;1.004519184;0.82545036;43;75
3330;43-76;-0.527018264;0.693723026;43;76
3331;43-77;3.714822447;0.645925515;43;77
3332;43-78;1.379960533;0.094675794;43;78
3333;43-79;0.060481735;0.081427325;43;79
3334;43-80;-0.625178173;0.285676696;43;80
3335;43-81;0.656664508;0.12923206;43;81
3336;43-82;1.78162007;2.572685157;43;82
3337;43-83;3.166099895;1.454424914;43;83
3338;43-84;2.367087981;2.175963495;43;84
3339;43-85;1.694916657;0.001241864;43;85
3340;43-86;1.747985839;0.776484151;43;86
3341;43-87;-0.974569667;0.7942541;43;87
3342;43-88;0.837710383;1.92909555;43;88
3343;43-89;1.651835598;0.419172847;43;89
3344;43-90;2.797693021;1.125253969;43;90
3345;43-91;2.054924992;1.572794463;43;91
3346;43-92;2.0881168;2.017833488;43;92
3347;43-93;1.977366659;0.335354952;43;93
3348;43-94;1.919270269;0.841548059;43;94
3349;43-95;1.941951764;1.021582812;43;95
3350;43-96;1.837111841;0.41511581;43;96
3351;43-97;-1.02317946;0.225565657;43;97
3352;43-98;0.536102999;0.012715;43;98
3353;43-99;1.271288839;1.21237198;43;99
3354;43-100;-0.69013707;0.474157043;43;100
3355;44-45;-2.307388907;0.21978808;44;45
3356;44-46;0.297051173;0.822550543;44;46
3357;44-47;-0.916659932;0.230833503;44;47
3358;44-48;-0.271065033;0.468648822;44;48
3359;44-49;3.135195754;0.45000284;44;49
3360;44-50;0.732091013;1.737479849;44;50
3361;44-51;-0.810986978;0.770894936;44;51
3362;44-52;2.636907222;2.978919515;44;52
3363;44-53;-2.885492953;0.929160452;44;53
3364;44-54;-1.018652613;0.960504307;44;54
3365;44-55;1.572589423;1.995292991;44;55
3366;44-56;2.97726148;0.343575207;44;56
3367;44-57;-0.118931355;0.365550821;44;57
3368;44-58;-0.075974993;0.360456169;44;58
3369;44-59;1.051431072;0.03592925;44;59
3370;44-60;1.52421853;0.715836464;44;60
3371;44-61;2.032286001;2.599440183;44;61
3372;44-62;-1.52089397;0.036677833;44;62
3373;44-63;-0.355889829;1.111672788;44;63
3374;44-64;0.343781067;0.102997576;44;64
3375;44-65;-1.898061008;0.355693111;44;65
3376;44-66;-0.131634404;0.245549203;44;66
3377;44-67;0.186702116;0.800876575;44;67
3378;44-68;0.082417166;0.849313797;44;68
3379;44-69;-0.884640953;0.612392665;44;69
3380;44-70;1.376187119;0.55384572;44;70
3381;44-71;-0.960683629;0.082813184;44;71
3382;44-72;-1.157958545;0.697656098;44;72
3383;44-73;1.059672304;1.517029703;44;73
3384;44-74;-0.015665327;0.738568493;44;74
3385;44-75;-1.635231828;1.188826471;44;75
3386;44-76;-0.610554917;0.330346914;44;76
3387;44-77;2.430941431;0.282549403;44;77
3388;44-78;1.151633049;0.268700317;44;78
3389;44-79;-0.204768572;0.444803437;44;79
3390;44-80;-1.423155109;0.649052808;44;80
3391;44-81;-1.536641189;0.234144051;44;81
3392;44-82;-0.226510694;2.209309046;44;82
3393;44-83;0.193822672;1.091048803;44;83
3394;44-84;2.438744142;1.812587384;44;84
3395;44-85;-1.133400014;0.364617976;44;85
3396;44-86;-1.211765879;0.41310804;44;86
3397;44-87;-0.510646255;1.157630211;44;87
3398;44-88;2.716246288;2.292471661;44;88
3399;44-89;0.901861485;0.782548958;44;89
3400;44-90;0.928067458;0.761877858;44;90
3401;44-91;2.27182877;1.209418352;44;91
3402;44-92;-0.36181742;2.381209599;44;92
3403;44-93;0.758913051;0.028021159;44;93
3404;44-94;-2.166986128;0.478171948;44;94
3405;44-95;1.983878984;1.384958923;44;95
3406;44-96;-0.119934936;0.778491922;44;96
3407;44-97;-1.660195944;0.137810454;44;97
3408;44-98;1.064945742;0.376091112;44;98
3409;44-99;0.90675947;0.848995869;44;99
3410;44-100;0.237551698;0.110780932;44;100
3411;45-46;-2.757810421;0.602762463;45;46
3412;45-47;1.279335644;0.450621584;45;47
3413;45-48;-2.055523241;0.248860742;45;48
3414;45-49;-0.418129296;0.23021476;45;49
3415;45-50;2.122222448;1.517691769;45;50
3416;45-51;-2.205083879;0.551106856;45;51
3417;45-52;3.112173986;2.759131435;45;52
3418;45-53;-2.050779677;0.709372372;45;53
3419;45-54;-0.38580877;1.180292387;45;54
3420;45-55;2.538680964;2.215081072;45;55
3421;45-56;0.138014993;0.123787127;45;56
3422;45-57;-1.323345975;0.585338901;45;57
3423;45-58;-0.016021525;0.580244249;45;58
3424;45-59;-1.216199209;0.25571733;45;59
3425;45-60;1.291913945;0.496048384;45;60
3426;45-61;2.754127901;2.379652103;45;61
3427;45-62;-2.264755328;0.256465913;45;62
3428;45-63;0.080982771;1.331460868;45;63
3429;45-64;1.27824525;0.116790504;45;64
3430;45-65;-0.404409867;0.575481191;45;65
3431;45-66;-1.107117985;0.025761122;45;66
3432;45-67;0.392839835;0.581088495;45;67
3433;45-68;0.634135296;1.069101877;45;68
3434;45-69;-2.131169532;0.832180745;45;69
3435;45-70;-0.757878241;0.7736338;45;70
3436;45-71;0.283356506;0.302601265;45;71
3437;45-72;-1.583349807;0.477868018;45;72
3438;45-73;0.422045181;1.297241623;45;73
3439;45-74;0.975527389;0.958356573;45;74
3440;45-75;-0.279328543;0.969038391;45;75
3441;45-76;-1.786050889;0.550134995;45;76
3442;45-77;0.986472446;0.502337484;45;77
3443;45-78;0.660609729;0.048912237;45;78
3444;45-79;-1.847865915;0.225015356;45;79
3445;45-80;0.075464318;0.429264727;45;80
3446;45-81;-0.398897834;0.014355971;45;81
3447;45-82;0.493274679;2.429097126;45;82
3448;45-83;2.749966406;1.310836883;45;83
3449;45-84;1.530470494;2.032375464;45;84
3450;45-85;3.365156881;0.144829895;45;85
3451;45-86;0.323776772;0.63289612;45;86
3452;45-87;-1.812426593;0.937842131;45;87
3453;45-88;-0.621432027;2.072683581;45;88
3454;45-89;1.120181251;0.562760878;45;89
3455;45-90;0.715490097;0.981665938;45;90
3456;45-91;0.20265153;1.429206432;45;91
3457;45-92;1.179413872;2.161421519;45;92
3458;45-93;2.074529098;0.191766921;45;93
3459;45-94;-0.542710735;0.697960028;45;94
3460;45-95;0.816933056;1.165170843;45;95
3461;45-96;1.399033896;0.558703841;45;96
3462;45-97;-0.73710843;0.081977626;45;97
3463;45-98;2.624371211;0.156303031;45;98
3464;45-99;0.228482232;1.068783949;45;99
3465;45-100;-1.587552781;0.330569012;45;100
3466;46-47;1.447268165;1.053384046;46;47
3467;46-48;-2.424625239;0.353901721;46;48
3468;46-49;-0.852095661;0.372547703;46;49
3469;46-50;-1.490928888;0.914929306;46;50
3470;46-51;-3.52043022;0.051655607;46;51
3471;46-52;0.094851251;2.156368972;46;52
3472;46-53;-1.847363571;0.106609909;46;53
3473;46-54;0.011131645;1.78305485;46;54
3474;46-55;4.491097094;2.817843534;46;55
3475;46-56;-0.311798509;0.478975336;46;56
3476;46-57;-1.493885496;1.188101363;46;57
3477;46-58;-0.265597182;1.183006712;46;58
3478;46-59;0.430548721;0.858479792;46;59
3479;46-60;-0.77294501;0.106714078;46;60
3480;46-61;2.211730513;1.77688964;46;61
3481;46-62;-0.792612565;0.859228376;46;62
3482;46-63;-0.766310645;1.934223331;46;63
3483;46-64;0.756877743;0.719552967;46;64
3484;46-65;-2.500360712;1.178243654;46;65
3485;46-66;-1.73504822;0.57700134;46;66
3486;46-67;-0.773633372;0.021673968;46;67
3487;46-68;0.069892465;1.67186434;46;68
3488;46-69;-0.211820974;1.434943208;46;69
3489;46-70;-2.996457641;1.376396263;46;70
3490;46-71;-0.199908617;0.905363727;46;71
3491;46-72;-1.035789013;0.124894445;46;72
3492;46-73;0.272844499;0.69447916;46;73
3493;46-74;0.996768874;1.561119036;46;74
3494;46-75;-3.248366405;0.366275928;46;75
3495;46-76;-0.858909833;1.152897457;46;76
3496;46-77;0.337171181;1.105099946;46;77
3497;46-78;0.150253319;0.553850226;46;78
3498;46-79;-0.982096793;0.377747106;46;79
3499;46-80;-2.627087227;0.173497735;46;80
3500;46-81;-2.434051696;0.588406492;46;81
3501;46-82;-1.999023511;3.031859588;46;82
3502;46-83;0.27570198;1.913599346;46;83
3503;46-84;1.627646963;2.635137927;46;84
3504;46-85;0.947893032;0.457932567;46;85
3505;46-86;-1.67229715;1.235658583;46;86
3506;46-87;-2.501119485;0.335079668;46;87
3507;46-88;-0.485526111;1.469921118;46;88
3508;46-89;-3.314032748;0.040001585;46;89
3509;46-90;0.779078214;1.584428401;46;90
3510;46-91;0.983984151;2.031968894;46;91
3511;46-92;-0.478812838;1.558659056;46;92
3512;46-93;-0.042911394;0.794529384;46;93
3513;46-94;-0.008531707;1.300722491;46;94
3514;46-95;0.781839247;0.56240838;46;95
3515;46-96;-0.442157161;0.044058621;46;96
3516;46-97;-2.090732536;0.684740089;46;97
3517;46-98;0.318551741;0.446459431;46;98
3518;46-99;-2.073786909;1.671546412;46;99
3519;46-100;0.957083964;0.933331475;46;100
3520;47-48;3.313017641;0.699482325;47;48
3521;47-49;2.999268452;0.680836344;47;49
3522;47-50;1.280802448;1.968313352;47;50
3523;47-51;0.096324079;1.00172844;47;51
